  -74.3300  -60.6700  -74.6700  -61.6700  -75.0800  -61.6700  -75.1700  -63.0000
  -75.6700  -63.0000  -76.0800  -63.6700  -76.5000  -65.5000  -77.0000  -67.3300
  -77.1700  -65.0000  -77.0800  -62.5000  -77.0800  -60.0000  -77.2500  -57.6700
  -77.5800  -56.0000  -77.9200  -53.6700  -78.2500  -51.6700  -78.5000  -49.3300
  -78.7500  -47.6700  -78.8300  -44.0000  -78.8300  -41.0000  -78.7500  -38.5000
  -78.3300  -36.3300  -77.8300  -35.0000  -77.5000  -33.3300  -77.1700  -31.6700
  -76.8300  -30.0000  -76.5000  -28.3300  -76.0800  -27.0000  -75.6700  -26.0000
  -75.3300  -24.0000  -74.7500  -23.6700  -74.4200  -22.3300  -74.0800  -20.6700
  -73.7500  -19.3300  -73.4200  -17.6700  -73.0800  -16.3300  -72.9200  -14.6700
  -72.8300  -13.5000  -72.5800  -12.3300  -72.2500  -11.3300  -71.9200  -11.1700
  -71.6700  -12.0000  -71.3300  -12.1700  -71.2500  -11.5000  -71.5800  -11.0000
  -71.2500  -10.5000  -71.0000   -9.7500  -71.1700   -9.0000  -71.4200   -8.6700
  -71.8300   -8.5000  -71.6700   -7.3300  -71.4200   -7.6700  -71.0800   -7.3300
  -70.8300   -7.6700  -70.7500   -6.8300  -70.7500   -5.8300  -71.0000   -5.8300
  -71.3300   -6.0000  -71.3300   -4.5000  -71.2500   -3.0000  -70.6700   -3.0000
  -70.4200   -3.3300  -70.2500   -2.5000  -70.4200   -1.6700  -70.6700   -1.0000
     5     2     1   100
  -70.6700   -1.0000  -71.0000   -1.5000  -71.2500   -0.6700  -71.5000    0.0000
  -71.2500    1.3300  -70.9200    2.6700  -70.5800    3.5000  -70.3300    4.6700
  -70.3300    6.3300  -70.0800    7.3300  -70.0800    8.6700  -70.1700   10.0000
  -70.0800   11.3300  -70.0800   12.6700  -70.1700   14.3300  -70.1700   15.6700
  -70.1700   17.0000  -70.1700   18.3300  -70.3300   20.0000  -70.4200   21.5000
  -70.5800   23.0000  -70.4200   24.6700  -70.1700   25.3300  -70.1700   27.0000
  -69.9200   28.3300  -69.8300   30.0000  -69.5800   31.3300  -69.5000   32.0000
  -69.5000   33.5000  -69.0000   33.3300  -68.6700   33.5000  -68.5800   34.3300
  -68.9200   35.0000  -69.3300   36.0000  -69.5000   37.0000  -69.5800   38.3300
  -70.0800   38.6700  -69.6700   39.3300  -69.5000   39.8300  -69.1700   39.8300
  -68.8300   40.0000  -68.5000   41.3300  -68.1700   42.0000  -67.8300   43.3300
  -67.7500   44.5000  -67.7500   46.0000  -67.5800   47.0000  -67.6700   48.1700
  -67.4200   48.5000  -67.4200   49.3300  -67.8300   49.8300  -67.5800   50.5000
  -67.0000   50.1700  -66.5000   50.5000  -66.2500   51.5000  -65.9200   52.1700
  -65.8300   53.6700  -65.9200   55.1700  -66.2500   56.0000  -66.4200   57.1700
  -66.6700   57.1700  -66.7500   56.3300  -66.9200   57.0000  -67.0000   58.0000
  -67.1700   59.0000  -67.5000   59.3300  -67.3300   60.6700  -67.5800   61.6700
  -67.6700   62.6700  -67.5000   63.6700  -67.5800   65.0000  -67.7500   66.3300
  -67.8300   67.6700  -67.8300   68.6700  -67.6700   69.5000  -68.1700   69.5000
  -68.5800   70.0000  -69.0000   70.5000  -69.1700   69.5000  -69.5800   69.8300
  -70.0800   69.8300  -70.5000   70.6700  -70.4200   71.6700  -70.0800   71.0000
  -69.7500   72.3300  -69.5800   73.5000  -69.6700   74.5000  -69.8300   75.5000
  -69.5000   76.1700  -69.1700   77.1700  -69.0800   78.0000  -68.5000   78.3300
  -68.2500   79.0000  -68.0000   80.5000  -67.8300   81.6700  -67.3300   82.5000
  -67.1700   83.6700  -67.0000   85.0000  -66.8300   86.3300  -66.6700   87.6700
     6     2     1   100
  -66.6700   87.6700  -66.7500   88.5000  -66.7500   89.6700  -66.6700   91.0000
  -66.5000   92.0000  -66.5800   93.0000  -66.5800   94.0000  -66.5000   95.0000
  -66.6700   96.0000  -66.5000   97.0000  -66.6700   97.6700  -66.5000   98.5000
  -66.5800   99.3300  -66.4200  100.0000  -66.4200  100.6700  -66.0800  101.5000
  -65.8300  102.6700  -65.9200  104.0000  -66.0800  105.0000  -66.2500  106.0000
  -66.5000  107.0000  -66.5800  108.0000  -66.8300  109.0000  -66.5800  109.5000
  -66.6700  110.3300  -66.4200  110.6700  -66.0800  110.6700  -65.9200  111.6700
  -65.8300  112.6700  -65.7500  113.6700  -66.0000  114.5000  -66.3300  115.5000
  -66.5000  116.5000  -66.7500  117.6700  -66.8300  119.0000  -66.8300  120.3300
  -66.6700  121.5000  -66.4200  122.5000  -66.7500  123.3300  -66.7500  124.3300
  -66.5000  124.8300  -66.5800  125.8300  -66.2500  126.5000  -66.2500  127.0000
  -66.5000  127.6700  -66.9200  128.3300  -67.0000  129.0000  -67.1700  129.5000
  -66.9200  130.0000  -66.3300  130.0000  -66.0800  130.8300  -66.1700  132.0000
  -66.0800  133.3300  -66.1700  134.3300  -66.0800  135.3300  -66.3300  136.3300
  -66.3300  137.3300  -66.5000  138.3300  -66.5800  139.3300  -66.6700  140.5000
  -66.7500  142.0000  -67.0000  142.5000  -66.8300  143.3300  -67.0000  144.3300
  -67.5000  144.3300  -67.5800  145.0000  -67.5000  146.0000  -67.8300  146.8300
  -68.2500  147.0000  -68.4200  148.3300  -68.2500  149.0000  -68.5000  150.3300
  -68.3300  151.0000  -68.6700  151.5000  -68.5800  152.6700  -68.5800  154.3300
  -69.0800  155.0000  -69.3300  156.0000  -69.0000  156.5000  -69.0800  157.5000
  -69.2500  158.6700  -69.5000  160.0000  -69.6700  161.0000  -70.0800  161.0000
  -70.5000  161.1700  -70.8300  161.6700  -70.5800  162.1700  -70.1700  162.3300
  -70.0800  163.3300  -70.5800  163.1700  -70.5800  164.6700  -70.5000  166.0000
  -70.8300  167.3300  -71.1700  168.6700  -71.5000  170.0000  -71.1700  170.1700
  -71.7500  171.0000  -72.0000  170.1700  -72.5000  170.5000  -72.8300  169.6700
     7     2     1    32
  -72.8300  169.6700  -73.1700  168.5000  -73.2500  167.0000  -73.6700  167.0000
  -74.0800  166.6700  -74.1700  165.3300  -74.5000  165.3300  -74.8300  164.3300
  -75.1700  163.0000  -75.6700  162.6700  -76.0800  162.6700  -76.5000  163.0000
  -76.9200  163.3300  -77.3300  163.6700  -77.7500  163.6700  -78.0000  164.6700
  -78.4200  166.0000  -78.5000  164.0000  -78.7500  161.5000  -79.1700  160.0000
  -79.6700  160.0000  -80.0000  160.0000  -80.5000  160.3300  -81.0000  160.3300
  -81.5000  161.0000  -81.9200  162.3300  -82.4200  164.0000  -82.8300  166.0000
  -83.2500  168.5000  -83.5000  171.5000  -83.5000  176.0000  -83.8300  180.0000
     8   213     2     6
  -77.5800  166.3300  -77.6700  168.1700  -77.4200  169.6700  -77.3300  168.1700
  -77.0800  166.6700  -77.5800  166.3300
     9    14     2    10
  -78.7500 -164.0000  -79.0800 -163.0000  -79.3300 -163.6700  -79.8300 -163.6700
  -80.2500 -161.6700  -79.9200 -160.0000  -79.5000 -160.0000  -79.0800 -160.6700
  -78.7500 -161.6700  -78.7500 -164.0000
    10    21     2     5
  -76.5800 -150.1700  -76.7500 -148.5000  -76.4200 -147.1700  -76.1700 -148.1700
  -76.5800 -150.1700
    11    72     2    27
  -71.0800  -76.1700  -71.3300  -76.5000  -71.6700  -76.0000  -71.8300  -75.0000
  -72.1700  -74.3300  -72.2500  -73.3300  -72.5800  -73.0000  -72.6700  -71.5000
  -72.5800  -70.0000  -72.3300  -68.8300  -71.9200  -68.5000  -71.5000  -68.3300
  -71.0000  -68.5000  -70.5000  -68.8300  -70.0000  -69.3300  -69.4200  -69.6700
  -68.8300  -70.3300  -68.9200  -71.1700  -69.0800  -71.6700  -69.5800  -71.5000
  -70.0800  -71.0000  -70.5800  -70.6700  -70.8300  -71.0000  -70.9200  -71.8300
  -71.0000  -73.0000  -71.0800  -74.6700  -71.0800  -76.1700
    12    73     2     9
  -70.5800  -76.1700  -70.5800  -75.0000  -70.5000  -74.0000  -70.2500  -73.7500
  -69.9200  -73.6700  -69.7500  -74.5000  -70.0000  -75.7500  -70.2500  -75.6700
  -70.5800  -76.1700
    13    83     2     3
  -64.6700  -64.3300  -64.8300  -63.5000  -64.5800  -63.0000
    14    85     2     4
  -64.5800  -63.0000  -64.3300  -62.0000  -64.0000  -62.5000  -64.5800  -63.0000
    15    83     2     3
  -64.5800  -63.0000  -64.2500  -63.5000  -64.6700  -64.3300
    16    94     2     5
  -63.2500  -56.5000  -63.5000  -56.0000  -63.4200  -55.0000  -63.0000  -55.8300
  -63.2500  -56.5000
    17    91     2     3
  -62.6700  -61.0000  -62.7500  -60.3300  -62.3300  -59.3300
    18    92     2     5
  -62.3300  -59.3300  -62.2500  -58.6700  -62.0000  -57.6700  -62.0000  -58.8300
  -62.3300  -59.3300
    19    91     2     3
  -62.3300  -59.3300  -62.5000  -60.3300  -62.6700  -61.0000
    20    95     2     4
  -60.6300  -46.3300  -60.7000  -45.0000  -60.3300  -46.0000  -60.6300  -46.3300
    21    11     2   100
    0.0000  -80.0800   -0.3300  -80.5000   -0.8300  -80.5000   -1.0000  -80.9200
   -1.6700  -80.7500   -2.1700  -80.7500   -2.3300  -80.9200   -2.5000  -80.5800
   -3.0000  -80.1700   -2.5000  -80.0800   -2.5000  -79.6700   -2.8300  -79.8300
   -3.3300  -80.0000   -3.5000  -80.3300   -3.8300  -80.8300   -4.2500  -81.3300
   -4.6700  -81.3300   -5.1700  -81.1700   -5.6700  -80.8300   -6.0000  -81.1700
   -6.2500  -80.8300   -6.5000  -80.3300   -6.8300  -80.0000   -7.2500  -79.6700
   -7.8300  -79.5000   -8.1700  -79.0000   -8.6700  -78.6700   -9.1700  -78.5000
   -9.6700  -78.3300  -10.1700  -78.1700  -10.8300  -77.6700  -11.3300  -77.5000
  -11.8300  -77.1700  -12.1700  -77.0000  -12.5000  -76.6700  -13.0000  -76.5000
  -13.6700  -76.1700  -14.1700  -76.2500  -14.6700  -75.8300  -15.0000  -75.5000
  -15.3300  -75.1700  -15.7500  -74.5000  -15.8300  -74.0000  -16.2500  -73.5000
  -16.5800  -72.8300  -16.6700  -72.5000  -17.0000  -72.0000  -17.2500  -71.5000
  -17.6700  -71.1700  -17.8300  -70.8300  -18.2500  -70.3300  -18.7500  -70.3300
  -19.3300  -70.2500  -20.0000  -70.0800  -20.5000  -70.1700  -21.0000  -70.1700
  -21.5000  -70.0800  -22.0000  -70.1700  -22.5000  -70.2500  -23.0000  -70.5000
  -23.5000  -70.5000  -24.0000  -70.5000  -24.5000  -70.5800  -25.0000  -70.5000
  -25.4200  -70.5000  -25.7500  -70.7500  -26.3300  -70.5800  -27.0000  -70.9200
  -27.5000  -70.9200  -28.0000  -71.1700  -28.5000  -71.2500  -29.0000  -71.5000
  -29.3300  -71.3300  -30.0000  -71.2500  -30.2500  -71.5800  -30.7500  -71.6700
  -31.3300  -71.5800  -31.8300  -71.5000  -32.1700  -71.5000  -32.5000  -71.3300
  -33.1700  -71.6700  -33.6700  -71.5800  -34.0000  -71.8300  -34.5000  -71.9200
  -35.0000  -72.1700  -35.5000  -72.5000  -36.0000  -72.6700  -36.5000  -72.8300
  -36.6700  -73.0800  -37.1700  -73.0800  -37.1700  -73.5000  -37.7500  -73.6700
  -38.1700  -73.4200  -38.5800  -73.4200  -39.0000  -73.3300  -39.5000  -73.2500
  -40.0000  -73.6700  -40.5800  -73.6700  -41.0000  -73.8300  -41.4200  -73.7500
    22    11     2   100
  -41.4200  -73.7500  -41.7500  -73.5800  -41.8300  -73.1700  -41.5000  -73.0000
  -41.6700  -72.5000  -42.0000  -72.7500  -42.1700  -72.5000  -42.3300  -72.7500
  -43.0000  -72.7500  -43.4200  -73.0000  -43.7500  -72.8300  -44.1700  -73.1700
  -44.4200  -73.0000  -44.6700  -73.4200  -45.0000  -73.3300  -45.5000  -73.5800
  -45.1700  -73.6700  -45.0000  -73.8300  -44.6700  -73.5800  -44.4200  -73.6700
  -44.1700  -73.5000  -43.8300  -73.8300  -44.1700  -74.2500  -44.5800  -74.5000
  -45.0000  -74.3300  -45.2500  -74.5000  -45.5800  -74.6700  -45.8300  -74.5000
  -45.9200  -75.0000  -46.1700  -74.7500  -46.5800  -75.5000  -46.9200  -75.5000
  -46.6700  -75.0000  -46.8300  -74.5000  -46.8300  -74.0000  -47.4200  -74.4200
  -47.8300  -74.5000  -48.3300  -74.5000  -47.7500  -74.9200  -47.8300  -75.3300
  -48.1700  -75.4200  -48.5800  -75.4200  -49.1700  -75.5800  -49.4200  -75.4200
  -49.8300  -75.5000  -49.9200  -75.0000  -50.1700  -75.3300  -50.7500  -75.3300
  -50.0000  -74.5000  -50.4200  -74.6700  -50.7500  -74.5000  -50.6700  -74.8300
  -51.1700  -75.0000  -51.5800  -75.3300  -51.3300  -74.5000  -51.0000  -74.3300
  -51.5000  -74.1700  -51.8300  -74.3300  -51.7500  -75.0000  -52.2500  -75.0000
  -52.4200  -74.5000  -52.1700  -74.1700  -52.5800  -74.0000  -52.6700  -73.5000
  -52.9200  -73.5000  -53.1700  -73.1700  -53.4200  -72.5000  -53.1700  -72.0000
  -52.7500  -71.5000  -52.8300  -71.0800  -53.1700  -71.3300  -53.4200  -72.2500
  -53.6700  -72.0000  -53.8300  -71.2500  -53.7500  -70.9200  -53.2500  -70.9200
  -52.7500  -70.7500  -52.5000  -70.0000  -52.5000  -69.5800  -52.2500  -69.5000
  -52.2500  -69.0000  -52.3300  -68.3300  -51.8300  -68.8300  -51.4200  -69.0000
  -51.0000  -69.1700  -50.5000  -69.0000  -50.1700  -68.5000  -50.0000  -67.8300
  -49.5000  -67.6700  -49.0000  -67.5000  -48.6700  -67.0000  -48.3300  -66.3300
  -48.0000  -65.8300  -47.5000  -65.6700  -47.1700  -65.7500  -47.1700  -66.5000
  -46.8300  -67.0000  -46.5000  -67.4200  -46.0000  -67.5000  -45.5000  -67.1700
    23    11     2   100
  -45.5000  -67.1700  -45.2500  -66.8300  -45.0000  -66.1700  -45.0000  -65.5800
  -44.6700  -65.5800  -44.5000  -65.1700  -44.0000  -65.1700  -43.6700  -65.2500
  -43.3300  -65.0000  -43.0000  -64.3300  -42.8300  -65.0000  -42.5000  -64.5000
  -42.8300  -64.1700  -42.8300  -63.6700  -42.5800  -63.5800  -42.0800  -63.7500
  -42.3300  -64.5000  -42.0800  -65.0000  -41.5000  -65.0000  -41.0000  -65.1700
  -40.7500  -64.8300  -41.0000  -64.3300  -41.1700  -63.8300  -41.1700  -63.0000
  -40.9200  -62.3300  -40.5800  -62.2500  -40.3300  -62.4200  -39.8300  -62.1700
  -39.5000  -62.0000  -39.1700  -62.3300  -38.7500  -62.2500  -39.0000  -62.0000
  -39.0000  -61.2500  -38.9200  -60.5000  -38.8300  -60.0000  -38.7500  -59.3300
  -38.5800  -58.6700  -38.4200  -58.1700  -38.1700  -57.5800  -37.7500  -57.4200
  -37.3300  -57.0000  -36.8300  -56.6700  -36.3300  -56.7500  -36.2500  -57.1700
  -35.8300  -57.4200  -35.3300  -57.1700  -35.0000  -57.5000  -34.6700  -58.3300
  -34.3300  -58.5000  -34.0000  -58.3300  -34.4200  -57.8300  -34.4200  -57.1700
  -34.6700  -56.8300  -34.8300  -56.2500  -34.7500  -55.6700  -34.8300  -55.0000
  -34.7500  -54.5000  -34.5000  -54.0000  -34.1700  -53.5800  -33.8300  -53.5000
  -33.5000  -53.0000  -33.0000  -52.5800  -32.5000  -52.4200  -32.1700  -52.0000
  -31.8300  -51.5000  -31.5000  -51.0000  -31.0000  -50.6700  -30.5000  -50.3300
  -30.0000  -50.1700  -29.5000  -49.8300  -29.0000  -49.4200  -28.6700  -49.0000
  -28.5000  -48.7500  -28.0000  -48.5800  -27.5000  -48.5000  -27.0000  -48.5800
  -26.3300  -48.5800  -25.8300  -48.5800  -25.4200  -48.1700  -25.0000  -47.7500
  -24.5800  -47.2500  -24.1700  -46.8300  -24.0000  -46.3300  -23.6700  -45.7500
  -23.8300  -45.4200  -23.3300  -45.0000  -23.3300  -44.5000  -23.0000  -44.6700
  -22.9200  -44.0000  -23.0000  -43.5000  -23.0000  -43.0000  -22.9200  -42.5000
  -22.9200  -42.0000  -22.5000  -42.0000  -22.2500  -41.5000  -22.0000  -41.0000
  -21.5000  -41.0000  -21.0000  -40.8300  -20.5000  -40.3300  -20.0000  -40.1700
    24    11     2   100
  -20.0000  -40.1700  -19.5000  -39.6700  -19.0000  -39.5800  -18.5000  -39.5800
  -18.0000  -39.5000  -17.6700  -39.1700  -17.1700  -39.1700  -16.5800  -39.0800
  -16.0000  -38.9200  -15.5000  -39.0000  -15.0000  -39.0000  -14.5000  -39.0800
  -14.0000  -39.0000  -13.3300  -38.9200  -13.0000  -38.4200  -12.5800  -38.0000
  -12.0000  -37.5800  -11.5000  -37.3300  -11.0000  -37.0000  -10.7500  -36.7500
  -10.4200  -36.2500  -10.0000  -36.0000   -9.5800  -35.5800   -9.1700  -35.3300
   -8.6700  -35.0800   -8.1700  -34.8300   -7.5000  -34.7500   -7.0000  -34.8300
   -6.4200  -35.0000   -5.8300  -35.1700   -5.2500  -35.4200   -5.0800  -36.0000
   -5.1700  -36.5000   -5.0800  -37.0000   -4.7500  -37.3300   -4.5000  -37.8300
   -4.1700  -38.1700   -3.8300  -38.5000   -3.5000  -39.0000   -3.1700  -39.5000
   -2.8300  -40.0000   -2.8300  -40.5000   -3.0000  -41.0000   -3.0000  -41.5000
   -2.7500  -42.0000   -2.7500  -42.5000   -2.5000  -43.0000   -2.4200  -43.5000
   -2.6700  -44.0000   -2.8300  -44.5800   -2.3300  -44.4200   -1.9200  -44.6700
   -1.5000  -44.8300   -1.6700  -45.3300   -1.3300  -45.5000   -1.1700  -46.1700
   -1.0000  -46.6700   -0.6700  -47.2500   -0.6700  -47.8300   -0.8300  -48.1700
   -1.5800  -48.5000   -1.4200  -48.7500   -1.0000  -48.5800   -0.3300  -48.4200
   -0.1700  -49.0000   -0.2500  -49.5000   -0.1700  -50.0000   -0.4200  -50.4200
   -1.0000  -50.4200   -1.6700  -50.5800   -1.0000  -50.8300   -1.2500  -51.4200
   -0.6700  -51.3300   -0.1700  -51.1700    0.1700  -50.7500    0.5000  -50.4200
    1.0000  -50.0000    1.7500  -49.9200    1.8300  -50.5000    2.5000  -50.6700
    3.1700  -51.0000    3.7500  -51.0000    4.2500  -51.5000    4.5000  -51.8300
    4.8300  -52.3300    5.1700  -52.7500    5.4200  -53.2500    5.5800  -53.6700
    5.6700  -54.0000    5.8300  -54.5000    5.9200  -55.0000    5.9200  -55.5000
    5.8300  -56.0000    5.8300  -56.5000    5.9200  -57.0800    6.2500  -57.3300
    6.5000  -57.6700    6.8300  -58.1700    6.7500  -58.5800    7.1700  -58.5000
    25    11     2   100
    7.1700  -58.5000    7.5800  -58.6700    7.9200  -59.1700    8.2500  -59.6700
    8.5800  -60.2500    8.4200  -61.0000    9.0000  -60.8300    9.5000  -61.0000
    9.6700  -61.5800    9.8300  -62.0000    9.7500  -62.3300   10.1700  -62.6700
   10.5000  -63.0000   10.6700  -62.1700   10.6700  -62.7500   10.6700  -63.4200
   10.6700  -64.0000   10.2500  -64.5000   10.0800  -65.0000   10.1700  -65.5800
   10.3300  -66.0000   10.5800  -66.1700   10.5800  -66.5800   10.5000  -67.0000
   10.5000  -67.5800   10.4200  -68.1700   10.7500  -68.3300   11.1700  -68.4200
   11.4200  -68.8300   11.5000  -69.3300   11.5000  -69.7500   12.1700  -69.9200
   11.9200  -70.3300   11.5000  -70.1700   11.2500  -70.5800   11.0800  -71.0000
   10.9200  -71.4200   10.3300  -71.4200    9.7500  -71.0800    9.1700  -71.0800
    9.0000  -71.6700    9.4200  -71.7500    9.7500  -72.0000   10.2500  -71.7500
   10.5800  -71.5000   11.0000  -71.6700   11.5000  -71.9200   11.6700  -71.4200
   12.0800  -71.1700   12.3300  -71.3300   12.4200  -71.6700   12.1700  -72.0000
   11.8300  -72.2500   11.6700  -72.6700   11.4200  -73.0000   11.1700  -73.5000
   11.2500  -74.1700   10.9200  -74.4200   11.0000  -74.8300   10.8300  -75.2500
   10.5000  -75.5000   10.0000  -75.5800    9.5000  -75.5800    9.4200  -76.0000
    9.0000  -76.2500    8.5800  -76.7500    7.8300  -76.7500    8.3300  -77.1700
    8.6700  -77.5000    9.0000  -77.8300    9.3300  -78.2500    9.4200  -78.6700
    9.5800  -79.0800    9.5800  -79.5800    9.2500  -79.8300    9.0800  -80.3300
    8.9200  -80.8300    8.7500  -81.4200    9.0000  -81.7500    9.0000  -82.1700
    9.4200  -82.3300    9.6700  -82.7500   10.0000  -83.1700   10.4200  -83.4200
   10.8300  -83.6700   11.2500  -83.8300   11.6700  -83.6700   12.1700  -83.6700
   12.7500  -83.5000   13.2500  -83.5000   13.8300  -83.5000   14.2500  -83.2500
   15.0000  -83.2500   15.1700  -83.4200   15.3300  -83.8300   15.7500  -84.2500
   15.8300  -84.6700   15.9200  -85.0000   15.8300  -85.5000   15.9200  -86.0000
    26    11     2   100
   15.9200  -86.0000   15.7500  -86.5000   15.6700  -87.0000   15.8300  -87.5800
   15.5800  -88.1700   15.8300  -88.5800   16.0000  -89.0000   16.3300  -88.5000
   17.0000  -88.2500   17.5000  -88.2500   18.3300  -88.1700   17.9200  -87.9200
   18.4200  -87.6700   19.0000  -87.5800   19.5000  -87.5000   20.0000  -87.4200
   20.5000  -87.2500   20.9200  -86.8300   21.3300  -86.8300   21.5000  -87.0800
   21.5000  -87.5800   21.5800  -88.0000   21.5000  -88.5000   21.3300  -89.0000
   21.2500  -89.5000   21.1700  -90.0000   21.0000  -90.3300   20.4200  -90.4200
   20.0000  -90.5000   19.6700  -90.6700   19.2500  -90.6700   19.0800  -91.0000
   18.8300  -91.3300   18.5800  -91.2500   18.4200  -91.8300   18.5800  -91.8300
   18.6700  -92.4200   18.4200  -93.0000   18.3300  -93.5800   18.1700  -94.1700
   18.1700  -94.5000   18.5000  -94.8300   18.6700  -95.3300   18.8300  -95.8300
   19.2500  -96.1700   19.6700  -96.4200   20.1700  -96.6700   20.5000  -97.0000
